title,company,salary,location,url,crawled_at,min_salary_raw,max_salary_raw,currency,min_salary_mil_vnd,max_salary_mil_vnd,avg_salary_mil_vnd
Việc làm Nhân viên kinh doanh,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-kinh-doanh,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Kế toán,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ke-toan,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Marketing,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-marketing,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Hành chính nhân sự,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-hanh-chinh-nhan-su,2026-01-30T04:02:04.698113,,,Negotiable,,,
Viêc làm Chăm sóc khách hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-cham-soc-khach-hang,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Ngân hàng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ngan-hang,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm IT,,Thỏa thuận,,https://www.topcv.vn/viec-lam-it,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Lao động phổ thông,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-lao-dong-pho-thong-cr1042,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Senior,,Thỏa thuận,,https://www.topcv.vn/viec-lam-senior,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Kỹ sư xây dựng,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-ky-su-xay-dung,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Thiết kế đồ hoạ,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-thiet-ke-do-hoa-designer,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Bất động sản,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-bat-dong-san,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm Giáo dục,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-giao-duc,2026-01-30T04:02:04.698113,,,Negotiable,,,
Việc làm telesales,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nhan-vien-telesales,2026-01-30T04:02:04.707773,,,Negotiable,,,
Việc làm Công nghệ Thông tin,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-cong-nghe-thong-tin-cr257,2026-01-30T04:02:04.707773,,,Negotiable,,,
C++ Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/c-developer/2014110.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
"Lập Trình Viên .Net (ASP.Net, Fintech) 3 Năm Kinh Nghiệm",,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-net-asp-net-fintech-3-nam-kinh-nghiem/2018870.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
Front-End Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/front-end-developer/2024388.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Tài chính,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=17,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
Junior Ruby On Rails,,Thỏa thuận,,https://www.topcv.vn/viec-lam/junior-ruby-on-rails/2006783.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
Middle Fullstack Developer (PHP/Laravel),,Thỏa thuận,,https://www.topcv.vn/viec-lam/middle-fullstack-developer-php-laravel/1901184.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.707773,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.707773,,,Negotiable,,,
Full Stack Developer (Middle),,Thỏa thuận,,https://www.topcv.vn/viec-lam/full-stack-developer-middle/2018648.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.707773,,,Negotiable,,,
Thương mại điện tử,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=4,2026-01-30T04:02:04.707773,,,Negotiable,,,
Junior Fullstack Developer (PHP/Laravel),,Thỏa thuận,,https://www.topcv.vn/viec-lam/junior-fullstack-developer-php-laravel/1656508.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Fullstack PHP Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/fullstack-php-developer/1996206.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Lập Trình Viên Full-Stack (Start-Up),,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-full-stack-start-up/1913798.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Front-End Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/front-end-developer/2024983.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
Magento Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/magento-developer/954632.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.707773,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.707773,,,Negotiable,,,
Intern/Fresher Frontend Developer (Angular/Reactjs),,Thỏa thuận,,https://www.topcv.vn/viec-lam/intern-fresher-frontend-developer-angular-reactjs/2024883.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Frontend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-frontend-developer-cr257cb258cl273,2026-01-30T04:02:04.707773,,,Negotiable,,,
Intern/Fresher Backend Developer (Nodejs/Python),,Thỏa thuận,,https://www.topcv.vn/viec-lam/intern-fresher-backend-developer-nodejs-python/2024898.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.707773,,,Negotiable,,,
Nhân Viên Phát Triển Phần Mềm  (.Net),,Thỏa thuận,,https://www.topcv.vn/viec-lam/nhan-vien-phat-trien-phan-mem-net/1958670.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.707773,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
PHP Developer ERP Cross-Border – YII – Tiếng Trung,,Thỏa thuận,,https://www.topcv.vn/viec-lam/php-developer-erp-cross-border-yii-tieng-trung/2007243.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
NodeJS Developer (Fintech/Bank) 3 Năm Kinh Nghiệm,,Thỏa thuận,,https://www.topcv.vn/viec-lam/nodejs-developer-fintech-bank-3-nam-kinh-nghiem/2022550.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer (NodeJS),,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-developer-nodejs/2023282.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
Lập Trình Viên .NET,,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-net/1594132.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
"Middle Backend Developer (PHP, NodeJS, Java) - Upto 40M - Đi Làm Ngay",,Thỏa thuận,,https://www.topcv.vn/viec-lam/middle-backend-developer-php-nodejs-java-upto-40m-di-lam-ngay/2025423.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
Game,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=5,2026-01-30T04:02:04.723780,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.723780,,,Negotiable,,,
Full Stack Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/full-stack-developer/2019455.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
Full-Stack Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/full-stack-developer/1996101.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.723780,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.723780,,,Negotiable,,,
Back-End Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/back-end-developer/2021025.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
PHP Developers (Laravel) (Junior/Senior),,Thỏa thuận,,https://www.topcv.vn/viec-lam/php-developers-laravel-junior-senior/2024357.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.732565,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.732565,,,Negotiable,,,
Java Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/java-developer/2024969.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.732565,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
AI Engineer (Genai & NLP Focus) - Từ 2 Năm Kinh Nghiệm - Offer Upto 30M,,Thỏa thuận,,https://www.topcv.vn/viec-lam/ai-engineer-genai-nlp-focus-tu-2-nam-kinh-nghiem-offer-upto-30m/2020733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.732565,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.732565,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.732565,,,Negotiable,,,
Software Engineer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-software-engineer-cr257cb258cl271,2026-01-30T04:02:04.732565,,,Negotiable,,,
Senior Back-End Developer (Golang),,Thỏa thuận,,https://www.topcv.vn/viec-lam/senior-back-end-developer-golang/2022891.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.732565,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.732565,,,Negotiable,,,
Junior Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/junior-developer/2022777.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.732565,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.732565,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.732565,,,Negotiable,,,
Lập Trình Viên Mobile (React Native),,Thỏa thuận,,https://www.topcv.vn/viec-lam/lap-trinh-vien-mobile-react-native/2022227.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.740420,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.740420,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.740420,,,Negotiable,,,
Mobile Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-mobile-developer-cr257cb258cl274,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer (C++),,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-developer-c/1851435.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.740420,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/backend-developer/2025056.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.740420,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.740420,,,Negotiable,,,
Nghỉ thứ 7,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-nghi-thu-7,2026-01-30T04:02:04.740420,,,Negotiable,,,
Backend Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-backend-developer-cr257cb258cl272,2026-01-30T04:02:04.740420,,,Negotiable,,,
Full Stack Developer Engineer,,Thỏa thuận,,https://www.topcv.vn/viec-lam/full-stack-developer-engineer/2026023.html?ta_source=JobSearchList_LinkDetail&u_sr_id=6Kou0KfB6QP7Y1ma13kjTrxru2J5wYOBTGBTjokg_1769720523,2026-01-30T04:02:04.740420,,,Negotiable,,,
Fullstack Developer,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-fullstack-developer-cr257cb258cl275,2026-01-30T04:02:04.740420,,,Negotiable,,,
IT - Phần mềm,,Thỏa thuận,,https://www.topcv.vn/tim-viec-lam-moi-nhat?domain_knowledge=3,2026-01-30T04:02:04.740420,,,Negotiable,,,
